window,optimal_d,sparsity_ppmi,corr_ppmi,drift_ppmi,sci_ppmi,corr_svd,drift_svd,sci_svd
1,300,0.006193886666666666,0.5585877174856023,0.0,0.7167870132927086,0.5556040934678532,0.0,0.7143258311043199
2,300,0.011864122222222223,0.5756347613225847,0.43196489784725073,0.5718096819600247,0.6367912267608973,0.5473115489601558,0.5291847841715778
5,300,0.02419216888888889,0.5879042498069068,0.4554794388617917,0.5653813814503393,0.6548749468863132,0.5555318786820335,0.5295363126566346
7,300,0.029558087777777776,0.5837778946595894,0.1658275058275058,0.6868667144723711,0.6503273074715369,0.23218115218115215,0.7042060679925952
10,300,0.03521600111111111,0.5823130855438451,0.19212454212454208,0.6767951769384037,0.6509321331430258,0.24496836496836502,0.6991280485409402
12,300,0.037901503333333336,0.5819786801499355,0.09757575757575757,0.7076133596269195,0.6478156470641505,0.1282517482517482,0.7432818826831773
15,300,0.04080421,0.5778219956661313,0.08703962703962702,0.7077204503754412,0.6467288784522289,0.12097902097902095,0.7451919449492076
17,300,0.04217734888888889,0.576321769712296,0.063030303030303,0.713670889994975,0.6432912927528706,0.0809090909090909,0.7568483286212185
20,300,0.04362155555555555,0.5733831505164305,0.06272727272727271,0.7115007423706204,0.6425035126967676,0.06454545454545453,0.7617855599113389
